,dominant_topic,document_id,document_score
677,0,2667,0.15787318003348977
678,4,2673,0.19358586026688712
679,7,2675,0.10972071235596216
680,6,2676,0.054535901924165964
681,4,2678,0.44449099825055216
682,9,2680,0.05300994170044778
683,2,2688,0.14668424730098262
684,0,2695,0.08695061333434184
685,9,2696,0.14013526198900975
686,1,2706,0.2154056682545262
687,6,2708,0.41256074784890806
688,0,2711,0.28582850283969696
689,9,2713,0.07985018314020316
690,0,2716,0.055661725140677
691,8,2723,0.16321812055226603
692,9,2726,0.057624777600293275
693,7,2728,0.15695779754917658
694,5,2731,0.18430149305725038
695,6,2733,0.19330254730551116
696,8,2734,0.048355466872383956
697,8,2736,0.19331271429660224
698,6,2748,0.22597152692133288
699,9,2750,0.07304974132094819
700,8,2755,0.36654049802538835
701,2,2757,0.060612993561270284
702,9,2761,0.1395538977870007
703,1,2776,0.05571535070805237
704,8,2782,0.0192470509825042
705,2,2783,0.11745286961475354
706,0,2784,0.14052619159357704
707,6,2793,0.25981723446828286
708,4,2802,0.4155489129060423
709,1,2809,0.1142954130487359
710,4,2810,0.3679256039968589
711,8,2817,0.16239800003799754
712,5,2819,0.09173888594622576
713,0,2820,0.18151871718774354
714,9,2823,0.07304974132094819
715,6,2835,0.05025331967678101
716,9,2843,0.057624777600293275
717,7,2850,0.08629801434492741
718,1,2851,0.05440611107912682
719,5,2853,0.282030246082944
720,5,2855,0.09403979540250787
721,0,2857,0.149898579823697
722,5,2858,0.39437213208876665
723,5,2860,0.3309723343590234
724,6,2861,0.10720439055712556
725,9,2869,0.01804025342029503
726,8,2871,0.1002780538205897
727,0,2875,0.03675072473063455
728,0,2880,0.014444763787848126
729,9,2885,0.11774768415825576
730,1,2888,0.07682377596461756
731,0,2890,0.3982335129773335
732,0,2892,0.046858903961565085
733,0,2895,0.13337656888568367
734,7,2896,0.24735741580494286
735,6,2900,0.15415101349344573
736,5,2902,0.13788995986894656
737,1,2912,0.15630285082628467
738,5,2915,0.03973737554753068
739,8,2918,0.15979836434737843
740,1,2921,0.21557571976236345
741,8,2926,0.258534202551877
742,8,2928,0.15582209484046453
743,9,2931,0.05991860766402021
744,6,2932,0.14044756472590805
745,2,2934,0.0968064301398901
746,7,2935,0.14099479221394273
747,2,2943,0.0971756598614493
748,7,2948,0.0964246440067812
749,8,2949,0.068084428473112
750,7,2952,0.0717048730006074
751,2,2954,0.0712378359805372
752,0,2955,0.15342182402226184
753,7,2957,0.16233820250765044
754,9,2960,0.1395538977870007
755,0,2969,0.06925642882562366
756,9,2981,0.08335337164322594
757,8,2989,0.08385545405299458
758,6,2990,0.02146958551108256
759,0,2992,0.19402215246147286
760,7,2993,0.1724774166399841
761,6,2994,0.06204987732131124
762,7,3004,0.15541369977641376
763,6,3005,0.14863428979420557
764,5,3006,0.20424888688231455
765,7,3007,0.16337584940619304
766,2,3011,0.13482747013608098
767,8,3012,0.028023105164721056
768,0,3013,0.11275041296261952
769,6,3014,0.19637210749572065
770,5,3019,0.11501638316915552
771,7,3020,0.2050602930558275
772,0,3022,0.10642778421445379
773,8,3023,0.05634970544388977
774,8,3025,0.12200344422780958
775,0,3028,0.2578675982904501
776,7,3029,0.18456922282123628
777,0,3036,0.19153976630778202
778,9,3037,0.08760670878507039
779,4,3059,0.21439070656073178
780,1,3062,0.16559633326587872
781,0,3064,0.2583327173425958
782,0,3069,0.1639687673292397
783,8,3074,0.10206020116357542
784,9,3076,0.09482701725227646
785,9,3078,0.08105285713588915
786,0,3084,0.22245783547353515
787,0,3086,0.10663740835742302
788,9,3087,0.06345806234730929
789,0,3090,0.25044677359623885
790,1,3091,0.07023178073948838
791,4,3093,0.34376497619371743
792,9,3098,0.060776994027345904
793,0,3101,0.10251752834695972
794,6,3102,0.21403207451197653
795,2,3108,0.15543592517328236
796,0,3112,0.1156977764359488
797,4,3114,0.10279413673578675
798,6,3117,0.2665528444406635
799,7,3119,0.1105227448039099
800,2,3125,0.041729363510570563
801,2,3127,0.21145442537505366
802,2,3140,0.18654464457899367
803,8,3145,0.2048887672660467
804,2,3146,0.20799354087730396
805,9,3150,0.25120448984976756
806,4,3152,0.36665699911934013
807,0,3160,0.35615282205646204
808,1,3163,0.09423353199281778
809,6,3165,0.3258280241204429
810,9,3166,0.1395538977870007
811,0,3170,0.11603717286425128
812,4,3173,0.34464659466423797
813,9,3175,0.09112445271289746
814,2,3176,0.14313531777702856
815,5,3181,0.1852432771092039
816,1,3182,0.03509337363068818
817,2,3187,0.0456130768139956
818,7,3191,0.1400060364109567
819,1,3198,0.17172167436533084
820,6,3202,0.10278426066808612
821,5,3203,0.11335646013500009
822,4,3204,0.27573250150665574
823,7,3205,0.08699872688269338
824,7,3209,0.15642560502832553
825,7,3210,0.12788313308959656
826,0,3216,0.33988516912899913
827,7,3218,0.3005250013099513
828,4,3222,0.40338774752833256
829,5,3224,0.11790984978571857
830,6,3227,0.14325808084897007
831,6,3228,0.14246274598012384
832,5,3229,0.19448847354720017
833,6,3237,0.0786868968590684
834,0,3238,0.2732271789297876
835,7,3239,0.12782948507313555
836,9,3243,0.06462614072831989
837,0,3250,0.39954867975954245
838,6,3251,0.21782183362432708
839,0,3252,0.106479098009391
840,0,3253,0.027168447531664128
841,0,3261,0.15675585593419616
842,0,3263,0.07016064522536541
843,0,3264,0.1339504191161645
844,1,3266,0.24301045572202265
845,0,3269,0.021460406801928136
846,7,3270,0.06745705481045415
847,2,3273,0.20600741026158717
848,2,3274,0.12214247902687558
849,6,3276,0.24436427778622585
850,1,3280,0.04815305267347225
851,7,3284,0.18283052703582167
852,5,3285,0.1535743453956776
853,5,3290,0.2587731950291541
854,9,3293,0.042286034471206914
855,8,3298,0.21210822550160005
856,4,3299,0.4451866858191062
857,2,3300,0.03498323712734086
858,2,3307,0.03052363272063974
859,5,3309,0.35680762300327856
860,4,3310,0.728701076581107
861,2,3313,0.142989942214891
862,5,3314,0.12117700349381523
863,4,3316,0.2692764123468695
864,7,3319,0.025715806436959393
865,4,3320,0.6467539461209377
866,9,3321,0.028693805310217077
867,4,3323,0.247718859188031
868,5,3327,0.0750888075795047
869,6,3328,0.29106155270206097
870,8,3333,0.09663383905164223
871,2,3334,0.06829671304046417
872,4,3346,0.33606874623400407
873,4,3347,0.4579127110451161
874,5,3348,0.15389592900693644
875,4,3349,0.18393609767194954
876,1,3350,0.3474366284144853
877,0,3352,0.18269545026465414
878,9,3354,0.0512489336405062
879,5,3357,0.19549226754946558
880,8,3361,0.1525280598099429
881,9,3362,0.009020126710147515
882,2,3364,0.047873844020958796
883,9,3365,0.07702788851953957
884,7,3369,0.14093026430876207
885,2,3370,0.13145355948601228
886,0,3372,0.27786970026797
887,9,3374,0.24141793066205647
888,5,3375,0.05928448091007775
889,8,3378,0.09455841060860752
